GeneMark.hmm PROKARYOTIC (Version 3.4.4)
Date: Sun Jan 24 19:41:29 2016
Sequence file name: /storage2/gena/GMS2/new/benchmark/Halobacterium_salinarum_R1_uid61571/GMS2_auto/../NC_010364.fna
Model file name: itr_9.rbs.notfirst.mod
RBS: true
Model information: GeneMarkS_gcode_11

FASTA definition line: gi|169235049|ref|NC_010364.1| Halobacterium salinarum R1, complete genome
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class     RBS      RBS
 1176        -     1101678     1103123         1446        1       29 284.7811
 1177        -     1103356     1103532          177        1      -69   5.2744
 1178        -     1103529     1103711          183        1      104  22.3155
 1179        -     1103768     1104829         1062        1      -56 192.6213
 1180        +     1104914     1105135          222        1        3  28.8506
 1181        +     1105184     1106137          954        1       21 181.5991
 1182        -     1106138     1106692          555        1       13 116.5777
 1183        +     1106793     1109429         2637        1       97 481.4678
 1184        +     1109479     1110222          744        1      -43 144.6350
 1185        -     1110219     1111688         1470        1     -110 350.8765
 1186        -     1111749     1112822         1074        1        1 225.4420
 1187        -     1112882     1114993         2112        1      120 425.4619
 1188        -     1115071     1116720         1650        1       58 302.4407
 1189        -     1116768     1118816         2049        1      107 464.9972
 1190        -     1118868     1119131          264        1      -87  57.7543
 1191        -     1119155     1119763          609        1       31  83.0063
 1192        -     1119767     1120354          588        1      110  97.6752
 1193        +     1120461     1120901          441        1      -68 109.5303
 1194        -     1120918     1121127          210        1      121  31.9953
 1195        -     1121204     1122142          939        1      106 157.6601
 1196        +     1122239     1122562          324        1      -75  62.2364
 1197        +     1122628     1124559         1932        1       61 385.0662
 1198        -     1124563     1125939         1377        1       67 262.7467
 1199        -     1126072     1127376         1305        1      -38 226.1086
 1200        +     1127639     1128982         1344        1      -52 246.8441
 1201        +     1129122     1130555         1434        1     -101 228.9921
 1202        +     1130624     1132174         1551        1      119 321.4718
 1203        +     1132174     1132431          258        1     -120  33.8660
 1204        +     1132542     1134374         1833        1      -14 353.9325
 1205        +     1134509     1136653         2145        1      -95 253.5587
 1206        -     1136702     1136839          138        1      -41   2.1130
 1207        +     1137012     1137959          948        1      102 151.8157
 1208        -     1137966     1138409          444        1       -5  70.8098
 1209        -     1138461     1139690         1230        1      -10 249.3526
 1210        +     1139793     1140638          846        1       69 115.0652
 1211        -     1140673     1141383          711        1     -114 125.4788
 1212        +     1141501     1142649         1149        1      -14 250.6754
 1213        +     1142646     1143515          870        1      106 181.3179
 1214        +     1143570     1144616         1047        1        9 185.3733
 1215        -     1144626     1146923         2298        1       54 421.1557
 1216        +     1147324     1147461          138        1      -86   3.4854
 1217        -     1147437     1147979          543        1       87 106.8282
 1218        -     1147976     1148215          240        1       67  45.0393
 1219        -     1148267     1148986          720        1       66 124.2733
 1220        -     1149071     1149883          813        1      -63 157.9894
 1221        +     1150022     1150585          564        1       58 110.9145
 1222        +     1150582     1151286          705        1      106 146.0704
 1223        +     1151279     1152145          867        1       36 196.4141
 1224        +     1152142     1153119          978        1     -126 203.7636
 1225        +     1153116     1153946          831        1       83 174.0918
 1226        +     1153946     1154953         1008        1     -114 197.5584
 1227        +     1154953     1155201          249        1     -128  56.1243
 1228        +     1155198     1155896          699        1      114 121.6312
 1229        +     1155893     1157116         1224        1       41 237.0612
 1230        +     1157113     1157484          372        1      -22  68.9675
 1231        +     1157462     1158685         1224        1       72 193.9140
 1232        -     1158714     1160786         2073        1       96 417.2704
 1233        +     1160821     1164720         3900        1      100 834.7514
 1234        +     1164710     1165423          714        1     -104 143.1858
 1235        +     1165420     1166172          753        1       96 149.6202
 1236        -     1166169     1166939          771        1      104 148.7016
 1237        +     1167084     1168085         1002        1      -26 179.2792
 1238        +     1168072     1169397         1326        1      -67 243.5637
 1239        +     1169394     1170071          678        1      -23 133.8871
 1240        +     1170073     1171611         1539        1     -114 289.5980
 1241        +     1171650     1172267          618        1      -70  98.7420
 1242        +     1172264     1173190          927        1       31 133.3045
 1243        +     1173187     1173930          744        1      -72 129.2390
 1244        +     1173918     1174499          582        1     -107  94.8651
 1245        +     1174517     1175527         1011        1      -25 168.1120
 1246        +     1175520     1176215          696        1      -40 100.5827
 1247        -     1176282     1178078         1797        1      -15  55.0934
 1248        -     1178404     1178766          363        1      -98   6.1931
 1249        +     1179175     1179588          414        1       22   8.4223
 1250        -     1180061     1180330          270        1      -73   9.5693
 1251        +     1180612     1180785          174        1      -72  27.8014
 1252        -     1180803     1181612          810        1      -69 153.1427
 1253        -     1181609     1182538          930        1       86 149.2287
 1254        +     1182599     1183030          432        1      117  69.2051
 1255        -     1183041     1184462         1422        1      -38 268.3907
 1256        -     1184462     1185787         1326        1       14 246.9768
 1257        -     1186070     1186444          375        1     -107  71.8296
 1258        -     1186441     1187532         1092        1      -39 189.7610
 1259        -     1187679     1188269          591        1      -76  81.6959
 1260        +     1188392     1188850          459        1       29  88.1799
 1261        -     1188874     1189581          708        1      -37 126.9418
 1262        +     1189709     1190554          846        1       57 138.0704
 1263        +     1190628     1191215          588        1      -36 134.6206
 1264        +     1191265     1193265         2001        1       88 214.3027
 1265        +     1193335     1194672         1338        1      104 278.3514
 1266        -     1194674     1195258          585        1        7 109.8852
 1267        -     1195321     1196034          714        1        9 143.2696
 1268        +     1196129     1196617          489        1       84  70.9868
 1269        -     1196614     1197186          573        1     -109  94.2820
 1270        -     1197235     1197690          456        1     -118  82.6663
 1271        +     1197779     1199194         1416        1      -54 265.5143
 1272        -     1199191     1200024          834        1      -89 138.6760
 1273        +     1200155     1202407         2253        1       19 450.8416
 1274        -     1202415     1203038          624        1      106  80.7841
 1275        +     1203157     1204065          909        1      -54 152.7266
 1276        -     1204078     1205052          975        1       66 174.8510
 1277        -     1205108     1205341          234        1      106  14.5431
 1278        -     1205541     1206212          672        1      -50 124.7073
 1279        -     1206324     1207052          729        1       20  86.0944
 1280        -     1207056     1207346          291        1       59  39.4383
 1281        -     1207343     1208005          663        1      -50  98.8818
 1282        +     1208391     1209092          702        1       58  39.8199
 1283        +     1209410     1210540         1131        1       49 223.6709
 1284        -     1210524     1210904          381        1       36  40.8228
 1285        +     1211000     1211626          627        1      113  75.6542
 1286        -     1211623     1211745          123        1      111   4.4792
 1287        -     1211809     1214964         3156        1       -1 638.2065
 1288        +     1215298     1215483          186        1       53  14.4993
 1289        -     1215489     1216085          597        1      100  87.8380
 1290        -     1216082     1217665         1584        1     -112 330.0130
 1291        -     1217662     1218318          657        1       23 124.5844
 1292        -     1218315     1219325         1011        1        7 222.3099
 1293        +     1220229     1220471          243        1      120   5.1211
 1294        -     1220675     1221877         1203        1       -1  68.1392
 1295        -     1221879     1223063         1185        1      -92  65.6939
 1296        -     1223715     1224071          357        1     -108  49.6884
 1297        -     1224068     1225069         1002        1      121 140.1133
 1298        +     1225199     1225642          444        1      -29  73.1105
 1299        -     1225644     1226075          432        1      110  68.5383
 1300        +     1226324     1227934         1611        1       75 303.9890
 1301        +     1227934     1228653          720        1     -109 120.3951
 1302        +     1228755     1229897         1143        1      -56 225.8347
 1303        +     1229950     1230141          192        1      108  22.9711
 1304        -     1230149     1230859          711        1       20 151.3991
 1305        -     1230960     1231727          768        1      122 147.1045
 1306        +     1231909     1234137         2229        1       24 426.8668
 1307        -     1234221     1234595          375        1      -83  61.7844
 1308        +     1234682     1235137          456        1      -18  85.3403
 1309        +     1235127     1235510          384        1      -87  73.5899
 1310        +     1235606     1236409          804        1     -118 159.6374
 1311        -     1236410     1236571          162        1      102   1.5304
 1312        +     1236648     1237133          486        1     -100  48.0808
 1313        +     1237163     1237774          612        1     -101 107.5461
 1314        +     1237849     1239471         1623        1       75 339.8120
 1315        +     1239506     1239874          369        1      -57  57.5350
 1316        -     1239880     1240371          492        1       63  88.3584
 1317        +     1240520     1241488          969        1      -68 164.0285
 1318        -     1241496     1242335          840        1      -25 158.6579
 1319        -     1242328     1243155          828        1       30 149.3893
 1320        -     1243162     1244700         1539        1       41 308.6379
 1321        -     1244747     1245682          936        1        5 204.9717
 1322        -     1245742     1246995         1254        1       33 237.9636
 1323        +     1247417     1248268          852        1      -85  51.2712
 1324        +     1248273     1249280         1008        1        6 140.3576
 1325        +     1249284     1250036          753        1       -5  99.7397
 1326        +     1250033     1250287          255        1      -27  56.3462
 1327        +     1250290     1251012          723        1      -26  92.5745
 1328        +     1251016     1251438          423        1      -66  61.7913
 1329        +     1251442     1251912          471        1      101  78.0293
 1330        +     1251912     1252820          909        1       60 219.4645
 1331        +     1252820     1253035          216        1      -58  29.1830
 1332        +     1253044     1253415          372        1      -84   1.4269
 1333        +     1253526     1253735          210        1     -117  24.1028
 1334        +     1253735     1254133          399        1       92  29.3215
 1335        +     1254138     1254494          357        1      -17  64.3536
 1336        +     1254491     1255192          702        1       80 142.8140
 1337        +     1255189     1255716          528        1        9  83.8845
 1338        +     1255713     1255871          159        1       21   9.5800
 1339        +     1255874     1256266          393        1      -74  46.1223
 1340        +     1256270     1256806          537        1       65  83.3300
 1341        +     1256810     1257529          720        1       91 120.6141
 1342        +     1257522     1257971          450        1       39  66.5355
 1343        +     1257971     1258522          552        1      -24  51.5553
 1344        +     1258526     1259164          639        1       17  87.0183
 1345        +     1259164     1259628          465        1     -112  79.0232
 1346        +     1259634     1260095          462        1       96  79.9284
 1347        +     1260099     1261574         1476        1       57 196.1902
 1348        +     1261650     1262813         1164        1       68 172.6459
 1349        +     1262820     1263014          195        1      -41  16.2844
 1350        -     1263011     1264687         1677        1       56 268.6431
 1351        -     1264790     1265200          411        1       60  86.8290
 1352        +     1265289     1265939          651        1      123 129.1707
 1353        +     1266003     1266875          873        1       76 158.4851
 1354        +     1266931     1267509          579        1      -24  96.6108
 1355        +     1267511     1268416          906        1       40 144.4416
 1356        -     1269023     1270777         1755        1        1 109.4798
 1357        -     1270983     1272593         1611        1       28 337.6993
 1358        -     1272590     1272925          336        1      108  45.0045
 1359        +     1273077     1273862          786        1      -25 101.6760
 1360        +     1273919     1274890          972        1       51 145.8596
 1361        +     1274916     1275755          840        1       23 145.5547
 1362        +     1275800     1276777          978        1     -114 167.4954
 1363        +     1276774     1277199          426        1       91  66.5215
 1364        +     1277207     1277521          315        1        9  37.0189
 1365        -     1277563     1278423          861        1      -22 145.8816
 1366        +     1278505     1279194          690        1       35 107.4306
 1367        -     1279195     1279869          675        1     -123 124.1479
 1368        +     1279991     1281181         1191        1      -17 244.9781
 1369        -     1281195     1282148          954        1      115 184.6339
 1370        -     1282202     1282633          432        1       86  89.2366
 1371        -     1282697     1284085         1389        1       -2 283.0184
 1372        -     1284088     1285644         1557        1       24 306.9209
 1373        +     1285745     1286029          285        1      102  43.9443
 1374        +     1286236     1286523          288        1       84  38.5082
 1375        +     1286520     1288157         1638        1      108 339.5829
 1376        -     1288173     1290605         2433        1      123 480.7127
 1377        -     1290610     1291614         1005        1      106 166.4237
 1378        -     1293408     1294121          714        1       55 130.2971
 1379        -     1294123     1296417         2295        1       40 461.4992
 1380        -     1296507     1297268          762        1      127 120.7720
 1381        -     1297296     1298114          819        1      -52 149.5987
 1382        -     1298118     1298501          384        1       84  74.5756
 1383        -     1298603     1299379          777        1      -68 152.1609
 1384        -     1299427     1301133         1707        1     -100 353.3857
 1385        -     1301173     1301523          351        1       27  53.6373
 1386        -     1301597     1302253          657        1        1 109.1543
 1387        -     1302307     1302582          276        1       65  62.5682
 1388        -     1302646     1303956         1311        1     -101 241.4791
 1389        -     1303953     1304615          663        1       53  77.6486
 1390        -     1304623     1305675         1053        1       89 202.4381
 1391        -     1305739     1306155          417        1       56  93.2560
 1392        +     1306292     1307200          909        1      -88 180.0293
 1393        -     1307220     1307828          609        1      -61 111.9868
 1394        +     1307917     1309239         1323        1        3 243.8153
 1395        -     1309241     1310461         1221        1        5 257.6557
 1396        +     1310592     1310804          213        1      109  23.1203
 1397        +     1310801     1312291         1491        1       70 281.4547
 1398        -     1312293     1312571          279        1       67  45.1664
 1399        +     1312570     1313538          969        1       39 112.4447
 1400        +     1313590     1314495          906        1       41 194.0004
 1401        +     1314535     1314894          360        1      -36  55.3187
 1402        -     1314896     1315579          684        1       10 112.1019
 1403        +     1315778     1316686          909        1      -70 173.1655
 1404        -     1316696     1318780         2085        1     -124 405.2532
 1405        -     1318992     1319897          906        1      -24 144.5409
 1406        +     1320018     1321334         1317        1       70 284.5087
 1407        +     1321407     1321724          318        1      -78  45.8164
 1408        -     1321750     1321977          228        1        6  31.5476
 1409        -     1322097     1322669          573        1      -71 117.8129
 1410        -     1322725     1322916          192        1      -83   1.8517
 1411        -     1323055     1323570          516        1       59  75.9747
 1412        -     1323567     1324388          822        1      115  31.2256
 1413        +     1324701     1325954         1254        1     -113 250.4289
 1414        +     1326082     1326315          234        1       -7  34.6833
 1415        +     1326381     1326800          420        1       33  73.5993
 1416        +     1326858     1327406          549        1       -9  89.7745
 1417        -     1327444     1328748         1305        1      124 208.9847
 1418        +     1329039     1332167         3129        1     -125 626.5490
 1419        -     1332238     1333299         1062        1       66 225.2564
 1420        +     1333397     1333810          414        1     -125  95.7784
 1421        +     1333850     1334479          630        1       81 119.3278
 1422        +     1334527     1334937          411        1      -14  58.2755
 1423        -     1334990     1335223          234        1      -55  16.0547
 1424        -     1335223     1336266         1044        1      -44 168.7427
 1425        +     1336357     1336974          618        1       28 105.9875
 1426        +     1336971     1337678          708        1      124 142.7127
 1427        +     1337731     1337958          228        1      121  30.4729
 1428        -     1337997     1338317          321        1      -39  68.5168
 1429        -     1338370     1339287          918        1      -93 202.6510
 1430        -     1339287     1340948         1662        1       31 323.8957
 1431        -     1341038     1341814          777        1      125  11.6537
 1432        -     1342067     1342684          618        1      -17 106.3708
 1433        +     1342776     1343321          546        1       37  83.5900
 1434        -     1343352     1345274         1923        1        5 388.2053
 1435        +     1345483     1345692          210        1      -64  16.9684
 1436        -     1345822     1346853         1032        1       49 194.1916
 1437        -     1346850     1347863         1014        1       29 198.4066
 1438        +     1347984     1348181          198        1     -127  11.4197
 1439        -     1348189     1349070          882        1      -41 169.7742
 1440        -     1349115     1349453          339        1       95  55.4055
 1441        +     1349566     1350222          657        1      -77 118.6533
 1442        +     1350258     1351541         1284        1      102 255.9050
 1443        +     1351529     1352470          942        1       93 173.3110
 1444        -     1352471     1353202          732        1        1 129.9720
 1445        -     1353202     1353477          276        1       17  69.5260
 1446        +     1353574     1354740         1167        1       87 217.5109
 1447        -     1354750     1356216         1467        1      -66 281.0337
 1448        -     1356276     1357052          777        1       10 151.4465
 1449        -     1357101     1357988          888        1      -79 185.5007
 1450        -     1358013     1358846          834        1       14 137.5966
 1451        -     1358890     1359834          945        1      -26 193.9530
 1452        -     1359877     1362294         2418        1     -127 537.0163
 1453        -     1362291     1363532         1242        1       89 214.1624
 1454        +     1363630     1364268          639        1      -96 145.2992
 1455        +     1364327     1365625         1299        1       92 251.3671
 1456        -     1365644     1366543          900        1       23 163.0826
 1457        -     1366584     1367129          546        1      103 108.0470
 1458        +     1367250     1367450          201        1      -56   2.7409
 1459        -     1367488     1368378          891        1       72 193.9175
 1460        -     1368427     1369242          816        1      -91 159.0282
 1461        -     1369242     1370135          894        1       40 158.0539
 1462        -     1370137     1371315         1179        1      -63 201.9816
 1463        +     1371458     1372582         1125        1       60 202.5983
 1464        -     1372589     1373473          885        1       45 123.7108
 1465        +     1373572     1374840         1269        1      119 294.9970
 1466        +     1374925     1375449          525        1      -63 110.0063
 1467        -     1375456     1376673         1218        1      -83 273.0736
 1468        +     1376769     1377086          318        1      -19  63.8278
 1469        +     1377083     1378231         1149        1       49 190.0487
 1470        +     1378282     1379802         1521        1      -38 297.8540
 1471        +     1379924     1381048         1125        1       74 224.9337
 1472        +     1381051     1382580         1530        1      -83 283.5242
 1473        +     1382567     1383373          807        1     -100 161.8062
 1474        -     1383374     1384165          792        1      -17 148.7304
 1475        +     1384268     1384606          339        1       63  60.9743
 1476        -     1384609     1386135         1527        1      -91 340.4720
 1477        -     1386253     1386507          255        1       29  35.0094
 1478        -     1386614     1387060          447        1       63   8.9065
 1479        +     1387381     1387626          246        1      111   6.7635
 1480        +     1387950     1389188         1239        1      -94 236.8135
 1481        +     1389232     1389981          750        1      -96 133.1160
 1482        +     1389982     1391589         1608        1     -114 266.8567
 1483        -     1391597     1391944          348        1       87  64.8341
 1484        +     1392047     1393846         1800        1      -94 343.2077
 1485        +     1393895     1394320          426        1      -40  61.8891
 1486        -     1394358     1395557         1200        1      108 233.2718
 1487        +     1395680     1396528          849        1      -40 152.3146
 1488        +     1396577     1397512          936        1       84 176.0846
 1489        -     1397560     1398420          861        1      -94 122.4021
 1490        -     1398526     1399326          801        1       39 144.1766
 1491        -     1399414     1399515          102        1      -19   2.2543
 1492        -     1399617     1401197         1581        1      122 309.9131
 1493        +     1401298     1401855          558        1      -54  91.7979
 1494        +     1402195     1402515          321        1       74  63.0571
 1495        +     1402753     1402959          207        1      117   7.1473
 1496        +     1402991     1403257          267        1      102  43.4075
 1497        -     1403267     1404304         1038        1      -98 209.0209
 1498        +     1404415     1405473         1059        1      -20 217.7660
 1499        +     1405541     1406083          543        1       92 110.1100
 1500        +     1406130     1406471          342        1      -86  70.9712
 1501        +     1406702     1407055          354        1      -27  80.4040
 1502        -     1407058     1407819          762        1       89 154.6316
 1503        -     1407870     1408229          360        1      -16  80.5994
 1504        -     1408226     1408612          387        1      108  46.1492
 1505        +     1408706     1409182          477        1      -76  81.3722
 1506        -     1409198     1409425          228        1     -101  48.7406
 1507        -     1409426     1410103          678        1       67 142.8333
 1508        +     1410193     1410432          240        1     -124  37.5461
 1509        -     1410451     1411497         1047        1      -70 184.8772
 1510        +     1411563     1411889          327        1      -35  40.8554
 1511        -     1411900     1412499          600        1      -96 108.8787
 1512        +     1412598     1413485          888        1      -19 161.2139
 1513        +     1413643     1414827         1185        1        2 192.7926
 1514        +     1414850     1415599          750        1      -77 126.8248
 1515        +     1415596     1416228          633        1      -96 108.8270
 1516        +     1416285     1417388         1104        1       85 183.4259
 1517        -     1417395     1418756         1362        1       17 282.6480
 1518        +     1418904     1419920         1017        1     -118 190.5087
 1519        +     1419868     1420311          444        1       81  22.3890
 1520        +     1420391     1421470         1080        1       92 195.0257
 1521        -     1421477     1421815          339        1       -1  49.1597
 1522        -     1421861     1422028          168        1      -40  31.1054
 1523        -     1422082     1422756          675        1      -77 142.7817
 1524        -     1422753     1423007          255        1      -84  52.3279
 1525        +     1423133     1424044          912        1       10 195.2039
 1526        +     1424129     1425043          915        1       -9 137.0874
 1527        -     1425049     1425480          432        1       87  62.2497
 1528        -     1425550     1427307         1758        1      125 287.8624
 1529        -     1427378     1428139          762        1      -72  68.5388
 1530        -     1428169     1432260         4092        1      -41 741.7338
 1531        -     1432467     1432748          282        1      -69  51.7350
 1532        -     1432924     1433211          288        1     -124  34.9651
 1533        -     1433366     1435123         1758        1       -1 334.1051
 1534        -     1435187     1436662         1476        1        8 294.6272
 1535        -     1436709     1436879          171        1      -40  30.7227
 1536        -     1436911     1437453          543        1       19 125.9517
 1537        -     1437500     1438039          540        1      106  89.4285
 1538        -     1438101     1439273         1173        1       51 195.9535
 1539        -     1439350     1440399         1050        1     -101 185.1854
 1540        -     1440402     1441934         1533        1     -102 287.8786
 1541        +     1442155     1443867         1713        1       92 279.7057
 1542        +     1443857     1445140         1284        1        6 258.7919
 1543        +     1445133     1446530         1398        1       -1 246.0599
 1544        -     1446575     1447054          480        1      -98  49.8934
 1545        +     1447279     1447800          522        1      100  65.5620
 1546        +     1447956     1448189          234        1       10  11.4046
 1547        +     1448270     1449181          912        1       68  34.0823
 1548        +     1449195     1449614          420        1      -30   8.5621
 1549        -     1450533     1451123          591        1     -128 118.3190
 1550        -     1451341     1452564         1224        1       33 190.7799
 1551        +     1452746     1454023         1278        1      -64 242.1283
 1552        +     1454025     1454663          639        1      -61 121.5969
 1553        -     1454660     1456270         1611        1     -105 292.7770
 1554        +     1456401     1457153          753        1        4 136.7582
 1555        -     1457161     1458690         1530        1       11 259.7358
 1556        -     1458687     1459541          855        1       91 118.7246
 1557        -     1459674     1460147          474        1      -65  79.0078
 1558        -     1460195     1460737          543        1       14  81.1937
 1559        +     1460843     1462123         1281        1       89 249.3794
 1560        +     1462132     1463181         1050        1      101 173.0414
 1561        -     1463183     1463644          462        1      107  94.9840
 1562        -     1463644     1463883          240        1       92  43.7489
 1563        +     1464098     1465900         1803        1       21 369.5354
 1564        -     1465977     1466342          366        1      -20  55.3915
 1565        -     1466394     1466876          483        1        9  84.9401
 1566        -     1466909     1468144         1236        1       -4 242.3561
 1567        -     1468240     1470033         1794        1       91 401.5018
 1568        +     1470137     1471462         1326        1      -84 228.6844
 1569        -     1471459     1472259          801        1       12 143.4741
 1570        -     1472264     1473562         1299        1       41 278.2362
 1571        -     1473614     1474204          591        1      -91 115.1628
 1572        -     1474208     1474561          354        1       12  47.4613
 1573        -     1474664     1475119          456        1       60  84.8015
 1574        +     1475271     1476137          867        1      -63 169.9441
 1575        -     1476134     1477246         1113        1     -120 200.8415
 1576        -     1477330     1477581          252        1      -37  32.5074
 1577        +     1477768     1477860           93        1      124   0.3734
 1578        +     1477964     1478689          726        1       68 147.0242
 1579        +     1478694     1480340         1647        1       27 341.7821
 1580        +     1480420     1482222         1803        1      -42 323.3507
 1581        -     1482219     1482749          531        1        8  99.8424
 1582        +     1482860     1484338         1479        1       96 317.5536
 1583        -     1484400     1484570          171        1       42  14.5490
 1584        -     1484608     1485666         1059        1      106 226.7343
 1585        +     1485755     1485931          177        1      -83  20.1251
 1586        +     1486006     1486920          915        1      -86 180.3386
 1587        +     1486947     1487192          246        1       86  12.4354
 1588        +     1487189     1487902          714        1       72  95.0185
 1589        -     1487943     1488335          393        1      -37  54.7672
 1590        +     1488645     1489451          807        1       -4 155.3845
 1591        -     1489448     1490122          675        1      -42 114.1247
 1592        +     1490182     1490847          666        1        0 105.7308
 1593        +     1491103     1491339          237        1     -115  49.3695
 1594        -     1491336     1491935          600        1      -24 132.4242
 1595        -     1491932     1493452         1521        1      -41 299.3859
 1596        +     1493833     1494573          741        1       60 111.5757
 1597        +     1494570     1494665           96        1       32   4.9172
 1598        +     1494655     1495128          474        1      116  90.5749
 1599        -     1495143     1495697          555        1     -101  84.6051
 1600        -     1495738     1496019          282        1      -33  56.3103
 1601        -     1496068     1497666         1599        1       81 286.0978
 1602        -     1497675     1497809          135        1      -33  12.9431
 1603        -     1497811     1498119          309        1       21  49.1857
 1604        -     1498175     1498708          534        1       94 108.0247
 1605        -     1498714     1498911          198        1       44  20.5713
 1606        -     1498912     1499484          573        1      104  99.2388
 1607        -     1499488     1499871          384        1      -22  50.9331
 1608        -     1499876     1501120         1245        1      -57 224.9883
 1609        +     1501243     1502223          981        1       52 153.6024
 1610        -     1502229     1503050          822        1       88 162.1818
 1611        -     1503047     1504363         1317        1      122 284.2072
 1612        -     1504433     1506148         1716        1      107 325.8742
 1613        +     1506278     1507420         1143        1      -39 238.8701
 1614        +     1507491     1508264          774        1     -109 126.1713
 1615        +     1508257     1508727          471        1     -101  87.6942
 1616        -     1508738     1510603         1866        1      -41 375.8459
 1617        -     1510696     1512648         1953        1      -42 380.4087
 1618        -     1512660     1513568          909        1      104 174.4430
 1619        +     1513686     1515068         1383        1      -50 274.9381
 1620        -     1515133     1515462          330        1      -48  63.9615
 1621        +     1515461     1516042          582        1      -69  86.9008
 1622        +     1516089     1516232          144        1       44   8.7886
 1623        -     1516300     1516743          444        1      -45  73.1429
 1624        -     1516728     1517264          537        1      -40 103.4342
 1625        -     1517322     1517939          618        1     -128 135.8843
 1626        +     1518016     1518201          186        1      -80  25.8753
 1627        +     1518198     1518746          549        1      109  80.1718
 1628        +     1518774     1519385          612        1      -83  95.2364
 1629        -     1519389     1520384          996        1       11 176.6634
 1630        -     1520381     1521223          843        1       80 155.7443
 1631        -     1521311     1522273          963        1      105 173.8476
 1632        +     1522425     1523081          657        1      -25 106.0615
 1633        -     1523169     1523522          354        1       75  63.2754
 1634        +     1523614     1524729         1116        1     -109 191.3138
 1635        +     1524745     1525185          441        1       -6  40.0277
 1636        +     1525182     1526009          828        1      -79  85.2759
 1637        -     1525991     1527355         1365        1       69 295.9378
 1638        +     1527481     1527945          465        1      -90 100.7807
 1639        -     1528080     1529750         1671        1      -97 369.9833
 1640        +     1530007     1531212         1206        1     -120 199.5489
 1641        -     1531389     1531583          195        1      -55  24.1897
 1642        -     1531587     1531970          384        1       76  85.7639
 1643        -     1532021     1533253         1233        1       83 241.7458
 1644        +     1533536     1533970          435        1       84   7.4933
 1645        -     1534021     1535151         1131        1      -67 237.8404
 1646        +     1535262     1536518         1257        1       17 231.8435
 1647        -     1536515     1536784          270        1       31  44.0665
 1648        +     1536870     1537826          957        1       93 164.2552
 1649        +     1537872     1538963         1092        1       68 164.8066
 1650        -     1538960     1539181          222        1      122  34.6550
 1651        -     1539259     1540521         1263        1      -75 229.0971
 1652        +     1540655     1541617          963        1       41 174.8040
 1653        -     1541614     1542738         1125        1       96 214.2244
 1654        -     1542804     1543049          246        1     -106  45.6636
 1655        -     1543115     1544551         1437        1      111 336.8302
 1656        -     1544670     1545389          720        1      -70 159.7971
 1657        -     1545468     1545995          528        1       22 124.1437
 1658        -     1546051     1546596          546        1      115 110.7194
 1659        +     1546682     1547521          840        1      -82 146.0701
 1660        +     1547593     1548210          618        1       61 105.9084
 1661        -     1548248     1549174          927        1     -125 192.7653
 1662        +     1549306     1550781         1476        1      -14 265.0697
 1663        -     1550783     1552531         1749        1      -97 326.0930
 1664        -     1552608     1553276          669        1     -121 127.1293
 1665        -     1553263     1553964          702        1       50 127.8322
 1666        -     1554028     1555005          978        1       75 158.7884
 1667        -     1555207     1555314          108        1      126   7.6389
 1668        -     1555341     1556258          918        1       45 156.6936
 1669        +     1556373     1557623         1251        1     -117 227.6965
 1670        -     1557641     1558303          663        1       42 120.8016
 1671        -     1558380     1558772          393        1        1  49.5066
 1672        -     1558787     1559461          675        1      -77 130.9288
 1673        -     1559518     1560540         1023        1      -24 168.4046
 1674        -     1560531     1561244          714        1      -91 113.3653
 1675        -     1561535     1562950         1416        1       85 303.9917
 1676        -     1562956     1564713         1758        1       55 330.8699
 1677        -     1564719     1565081          363        1      -94  67.9833
 1678        -     1565078     1566136         1059        1      -63 194.5304
 1679        -     1566133     1566720          588        1       13 120.5034
 1680        -     1566743     1566958          216        1       -9  22.3035
 1681        -     1567024     1569192         2169        1      -77 399.4770
 1682        -     1569179     1569511          333        1      -14  49.7690
 1683        +     1569613     1570242          630        1       64 103.1761
 1684        -     1570239     1570700          462        1     -107  62.5115
 1685        -     1570745     1571980         1236        1     -102 229.2566
 1686        +     1572084     1573247         1164        1      -25 166.5349
 1687        +     1573317     1574117          801        1      -73 178.4184
 1688        +     1574114     1575082          969        1      -42 216.6612
 1689        -     1575106     1575756          651        1       89  82.9613
 1690        +     1575888     1576790          903        1      -61 169.1306
 1691        -     1576792     1577859         1068        1     -115 215.3262
 1692        +     1578002     1578997          996        1        9 189.7582
 1693        -     1579051     1580772         1722        1      -15 259.3889
 1694        +     1580893     1581345          453        1       81  85.9966
 1695        +     1581394     1582179          786        1       70 132.3070
 1696        -     1582190     1583185          996        1       93 208.4245
 1697        +     1583361     1584293          933        1      -17 175.7986
 1698        +     1584295     1584867          573        1     -101 124.6246
 1699        +     1584912     1585316          405        1        2  75.1342
 1700        -     1585329     1585787          459        1     -122  82.1983
 1701        +     1586137     1586892          756        1      -53 139.6755
 1702        -     1586889     1587941         1053        1      -20 210.1177
 1703        -     1587992     1590247         2256        1      -14 465.9616
 1704        -     1590298     1591470         1173        1      -70 256.7033
 1705        -     1591527     1592732         1206        1      -87 238.4625
 1706        +     1592844     1593227          384        1        2  80.5905
 1707        -     1593234     1594328         1095        1      -27 192.8913
